Entity,Type,Superclass(es),http://purl.obolibrary.org/obo/FOBI_00422,http://purl.obolibrary.org/obo/FOBI_00423,http://purl.obolibrary.org/obo/FOBI_00424,http://purl.obolibrary.org/obo/FOBI_00425,http://purl.obolibrary.org/obo/FOBI_040232,http://purl.obolibrary.org/obo/FOBI_040233,http://purl.obolibrary.org/obo/FOBI_040235,http://purl.obolibrary.org/obo/FOBI_040236,http://purl.obolibrary.org/obo/FOBI_040237,http://purl.obolibrary.org/obo/FOBI_040238,http://purl.obolibrary.org/obo/FOBI_043480,http://purl.obolibrary.org/obo/IAO_0000114,http://purl.obolibrary.org/obo/IAO_0000115,http://purl.obolibrary.org/obo/IAO_0000118,http://purl.obolibrary.org/obo/IAO_0000119,http://purl.obolibrary.org/obo/IAO_0000412,http://www.geneontology.org/formats/oboInOwl#hasOBOFormatVersion,http://www.w3.org/2000/01/rdf-schema#label,
http://purl.obolibrary.org/obo/FOBI_030348,Class,http://purl.obolibrary.org/obo/FOBI_040189,"''nut (whole or part)''	''vegetable food product''	''legume food product''	''cacao food product''	''coffee based beverage product''	''tea based beverage product''	''Whole grain cereal products''	''red wine''	''plant fruit food product''	''olive oil''",,,,,,,,"'VSFFJSSUGMYRMP-UHFFFAOYSA-N'","'InChI=1S/C8H8O7S/c1-14-6-3-2-5(8(9)10)4-7(6)15-16(11,12)13/h2-4H,1H3,(H,9,10)(H,11,12,13)'","'FOBI:030348'",,,,,,,"'isovanillic acid sulfate'",
http://purl.obolibrary.org/obo/FOBI_030350,Class,http://purl.obolibrary.org/obo/FOBI_040076,"''olive oil''	''coffee based beverage product''	''tea based beverage product''	''cacao food product''	''plant fruit food product''	''legume food product''	''red wine''	''nut (whole or part)''	''vegetable food product''	''Whole grain cereal products''",,,,,,,,"'WOGNQDHJFYPQMD-YGMDGNCASA-N'","'InChI=1S/C15H18O11/c1-23-6-3-5(13(19)20)4-7(24-2)11(6)25-15-10(18)8(16)9(17)12(26-15)14(21)22/h3-4,8-10,12,15-18H,1-2H3,(H,19,20)(H,21,22)/t8-,9-,10+,12-,15+/m0/s1'","'FOBI:030350'",,,,,,,"'syringic acid glucuronide'",
http://purl.obolibrary.org/obo/FOBI_030351,Class,http://purl.obolibrary.org/obo/FOBI_040182,"''tea based beverage product''	''cacao food product''	''coffee based beverage product''	''red wine''	''Whole grain cereal products''	''plant fruit food product''	''olive oil''	''nut (whole or part)''	''vegetable food product''	''legume food product''",,,,,,,,"'RUXRRHGJTRVOSL-UHFFFAOYSA-N'","'InChI=1S/C9H10O8S/c1-15-6-3-5(9(10)11)4-7(16-2)8(6)17-18(12,13)14/h3-4H,1-2H3,(H,10,11)(H,12,13,14)'","'FOBI:030351'",,,,,,,"'syringic acid sulfate'",
http://purl.obolibrary.org/obo/FOBI_030353,Class,http://purl.obolibrary.org/obo/FOBI_040076,"''coffee based beverage product''	''Whole grain cereal products''	''red wine''	''olive oil''	''cacao food product''	''tea based beverage product''	''legume food product''	''plant fruit food product''	''nut (whole or part)''	''vegetable food product''",,,,,,,,"'WGYCQDRFPFTOJY-UHFFFAOYSA-N'","'InChI=1S/C13H14O11/c14-4-1-3(11(19)20)2-5(6(4)15)23-13-9(18)7(16)8(17)10(24-13)12(21)22/h1-2,7-10,13-18H,(H,19,20)(H,21,22)'","'FOBI:030353'",,,,,,,"'gallic acid 3-glucuronide'",
http://purl.obolibrary.org/obo/FOBI_030354,Class,http://purl.obolibrary.org/obo/FOBI_040170,"''red wine''	''olive oil''	''Whole grain cereal products''	''coffee based beverage product''	''cacao food product''	''tea based beverage product''	''plant fruit food product''	''legume food product''	''nut (whole or part)''	''vegetable food product''",,,,,,,,"'DSZHBCQGMXJFGB-UHFFFAOYSA-N'","'InChI=1S/C13H14O11/c14-4-1-3(11(19)20)2-5(15)9(4)23-13-8(18)6(16)7(17)10(24-13)12(21)22/h1-2,6-8,10,13-18H,(H,19,20)(H,21,22)'","'FOBI:030354'",,,,,,,"'gallic acid 4-glucuronide'",
http://purl.obolibrary.org/obo/FOBI_030355,Class,http://purl.obolibrary.org/obo/FOBI_040182,"''Whole grain cereal products''	''red wine''	''tea based beverage product''	''cacao food product''	''coffee based beverage product''	''olive oil''	''plant fruit food product''	''vegetable food product''	''nut (whole or part)''	''legume food product''",,,,,,,,"'GDGXJKFVYIFICY-UHFFFAOYSA-N'","'InChI=1S/C7H6O8S/c8-4-1-3(7(10)11)2-5(6(4)9)15-16(12,13)14/h1-2,8-9H,(H,10,11)(H,12,13,14)'","'FOBI:030355'",,,,,,,"'gallic acid 3-sulfate'",
http://purl.obolibrary.org/obo/FOBI_030356,Class,http://purl.obolibrary.org/obo/FOBI_040182,"''red wine''	''vegetable food product''	''Whole grain cereal products''	''coffee based beverage product''	''tea based beverage product''	''cacao food product''	''olive oil''	''plant fruit food product''	''nut (whole or part)''	''legume food product''",,,,,,,,"'DMNOQQUULVKPTE-UHFFFAOYSA-N'","'InChI=1S/C7H6O8S/c8-4-1-3(7(10)11)2-5(9)6(4)15-16(12,13)14/h1-2,8-9H,(H,10,11)(H,12,13,14)'","'FOBI:030356'",,,,,,,"'gallic acid 4-sulfate'",
http://purl.obolibrary.org/obo/FOBI_030357,Class,http://purl.obolibrary.org/obo/FOBI_040182,"''Whole grain cereal products''	''red wine''	''vegetable food product''	''coffee based beverage product''	''olive oil''	''cacao food product''	''tea based beverage product''	''legume food product''	''plant fruit food product''	''nut (whole or part)''",,,,"'70398'","'HMDB13198'",,"'78016'","'UBXDWYFLYYJQFR-UHFFFAOYSA-N'","'InChI=1S/C8H8O5/c1-13-7-5(9)2-4(8(11)12)3-6(7)10/h2-3,9-10H,1H3,(H,11,12)'","'FOBI:030357'",,,,,,,"'4-methylgallic acid'",
http://purl.obolibrary.org/obo/FOBI_030365,Class,http://purl.obolibrary.org/obo/FOBI_040217,"''olive oil''	''Whole grain cereal products''	''coffee based beverage product''	''tea based beverage product''	''cacao food product''	''legume food product''	''nut (whole or part)''	''plant fruit food product''	''red wine''	''vegetable food product''",,,,,,,"'13250'","'VFPFQHQNJCMNBZ-UHFFFAOYSA-N'","'InChI=1S/C9H10O5/c1-2-14-9(13)5-3-6(10)8(12)7(11)4-5/h3-4,10-12H,2H2,1H3'","'FOBI:030365'",,,,,,,"'ethylgallate'",
http://purl.obolibrary.org/obo/FOBI_030366,Class,http://purl.obolibrary.org/obo/FOBI_040076,"''Whole grain cereal products''	''tea based beverage product''	''cacao food product''	''coffee based beverage product''	''plant fruit food product''	''olive oil''	''vegetable food product''	''red wine''	''nut (whole or part)''	''legume food product''",,,,,,,,"'AYYKZKTZUDGRGL-QKZHPOIUSA-N'","'InChI=1S/C15H18O11/c1-2-24-14(23)5-3-6(16)8(17)7(4-5)25-15-11(20)9(18)10(19)12(26-15)13(21)22/h3-4,9-12,15-20H,2H2,1H3,(H,21,22)/t9-,10-,11+,12-,15+/m0/s1'","'FOBI:030366'",,,,,,,"'ethylgallate 3-glucuronide'",
http://purl.obolibrary.org/obo/FOBI_030367,Class,http://purl.obolibrary.org/obo/FOBI_040182,"''vegetable food product''	''Whole grain cereal products''	''coffee based beverage product''	''cacao food product''	''tea based beverage product''	''plant fruit food product''	''olive oil''	''nut (whole or part)''	''red wine''	''legume food product''",,,,,,,,"'JRHRIYQMDUZNBA-UHFFFAOYSA-N'","'InChI=1S/C9H10O8S/c1-2-16-9(12)5-3-6(10)8(11)7(4-5)17-18(13,14)15/h3-4,10-11H,2H2,1H3,(H,13,14,15)'","'FOBI:030367'",,,,,,,"'ethylgallate 3-sulfate'",
http://purl.obolibrary.org/obo/FOBI_030371,Class,http://purl.obolibrary.org/obo/FOBI_040170,"''tea based beverage product''	''cacao food product''	''legume food product''	''plant fruit food product''	''olive oil''	''red wine''	''nut (whole or part)''	''Whole grain cereal products''	''vegetable food product''	''coffee based beverage product''",,,,,,,,"'MLBYCKGONSBJSK-IYJSFKGYSA-N'","'InChI=1S/C17H22O6/c1-9-10(2)15(16(20)21)23-17(11(9)3)22-13-7-5-4-6-12(13)8-14(18)19/h4-7,9-11,15,17H,8H2,1-3H3,(H,18,19)(H,20,21)/t9-,10?,11?,15-,17+/m0/s1'","'FOBI:030371'",,,,,,,"'2-hydroxyphenylacetic acid glucuronide'",
http://purl.obolibrary.org/obo/FOBI_030372,Class,http://purl.obolibrary.org/obo/FOBI_040170,"''coffee based beverage product''	''cacao food product''	''tea based beverage product''	''legume food product''	''nut (whole or part)''	''plant fruit food product''	''olive oil''	''red wine''	''Whole grain cereal products''	''vegetable food product''",,,,,,,,"'UJBQYMIQTYWRFA-UHFFFAOYSA-N'","'InChI=1S/C14H16O9/c15-8(16)5-6-2-1-3-7(4-6)22-14-11(19)9(17)10(18)12(23-14)13(20)21/h1-4,9-12,14,17-19H,5H2,(H,15,16)(H,20,21)'","'FOBI:030372'",,,,,,,"'3-hydroxyphenylacetic acid glucuronide'",
http://purl.obolibrary.org/obo/FOBI_030373,Class,http://purl.obolibrary.org/obo/FOBI_040170,"''tea based beverage product''	''olive oil''	''cacao food product''	''coffee based beverage product''	''plant fruit food product''	''Whole grain cereal products''	''vegetable food product''	''red wine''	''nut (whole or part)''	''legume food product''",,,,,,,,"'DPTGYOOHBJLCOL-UHFFFAOYSA-N'","'InChI=1S/C14H16O9/c15-8(16)5-6-1-3-7(4-2-6)22-14-11(19)9(17)10(18)12(23-14)13(20)21/h1-4,9-12,14,17-19H,5H2,(H,15,16)(H,20,21)'","'FOBI:030373'",,,,,,,"'4-hydroxyphenylacetic acid glucuronide'",
http://purl.obolibrary.org/obo/FOBI_030374,Class,http://purl.obolibrary.org/obo/FOBI_040120,"''coffee based beverage product''	''cacao food product''	''tea based beverage product''	''olive oil''	''plant fruit food product''	''Whole grain cereal products''	''nut (whole or part)''	''red wine''	''legume food product''	''vegetable food product''",,,,,,,,"'SXQLBARVXZQRLB-UHFFFAOYSA-N'","'InChI=1S/C8H8O6S/c9-8(10)5-6-3-1-2-4-7(6)14-15(11,12)13/h1-4H,5H2,(H,9,10)(H,11,12,13)'","'FOBI:030374'",,,,,,,"'2-hydroxyphenylacetic acid sulfate'",
http://purl.obolibrary.org/obo/FOBI_030375,Class,http://purl.obolibrary.org/obo/FOBI_040120,"''coffee based beverage product''	''olive oil''	''Whole grain cereal products''	''tea based beverage product''	''cacao food product''	''legume food product''	''plant fruit food product''	''red wine''	''nut (whole or part)''	''vegetable food product''",,,,,,,,"'VBCLPDSIELLWDI-UHFFFAOYSA-N'","'InChI=1S/C8H8O6S/c9-8(10)5-6-2-1-3-7(4-6)14-15(11,12)13/h1-4H,5H2,(H,9,10)(H,11,12,13)'","'FOBI:030375'",,,,,,,"'3-hydroxyphenylacetic acid sulfate'",
http://purl.obolibrary.org/obo/FOBI_030376,Class,http://purl.obolibrary.org/obo/FOBI_040120,"''olive oil''	''Whole grain cereal products''	''cacao food product''	''tea based beverage product''	''coffee based beverage product''	''legume food product''	''nut (whole or part)''	''plant fruit food product''	''red wine''	''vegetable food product''",,,,,,,,"'IIODELUADFSHIZ-UHFFFAOYSA-N'","'InChI=1S/C8H8O6S/c9-8(10)5-6-1-3-7(4-2-6)14-15(11,12)13/h1-4H,5H2,(H,9,10)(H,11,12,13)'","'FOBI:030376'",,,,,,,"'4-hydroxyphenylacetic acid sulfate'",
http://purl.obolibrary.org/obo/FOBI_030377,Class,http://purl.obolibrary.org/obo/FOBI_040129,"''Whole grain cereal products''	''cacao food product''	''tea based beverage product''	''coffee based beverage product''	''plant fruit food product''	''olive oil''	''vegetable food product''	''nut (whole or part)''	''red wine''	''legume food product''",,,,"'15765504 | 532'","'HMDB01336'","'C01161'","'547'","'CFFZDZCDUFSOFZ-UHFFFAOYSA-N'","'InChI=1S/C8H8O4/c9-6-2-1-5(3-7(6)10)4-8(11)12/h1-3,9-10H,4H2,(H,11,12)'","'FOBI:030377'",,,,,,,"'3,4-dihydroxyphenylacetic acid'",
http://purl.obolibrary.org/obo/FOBI_030381,Class,http://purl.obolibrary.org/obo/FOBI_040170,"''plant fruit food product''	''olive oil''	''red wine''	''legume food product''	''nut (whole or part)''	''Whole grain cereal products''	''vegetable food product''	''tea based beverage product''	''cacao food product''	''coffee based beverage product''",,,,,,,,"'CXBMXYMXMRBMJY-DKBOKBLXSA-N'","'InChI=1S/C15H18O10/c1-23-8-4-6(5-9(16)17)2-3-7(8)24-15-12(20)10(18)11(19)13(25-15)14(21)22/h2-4,10-13,15,18-20H,5H2,1H3,(H,16,17)(H,21,22)/t10-,11-,12+,13-,15+/m0/s1'","'FOBI:030381'",,,,,,,"'homovanillic acid 4-glucuronide'",
http://purl.obolibrary.org/obo/FOBI_030382,Class,http://purl.obolibrary.org/obo/FOBI_040120,"''tea based beverage product''	''cacao food product''	''nut (whole or part)''	''legume food product''	''plant fruit food product''	''olive oil''	''red wine''	''Whole grain cereal products''	''vegetable food product''	''coffee based beverage product''",,,,,"'HMDB11719'",,"'29981063'","'IACOAKYXFIWAQN-UHFFFAOYSA-N'","'InChI=1S/C9H10O7S/c1-15-8-4-6(5-9(10)11)2-3-7(8)16-17(12,13)14/h2-4H,5H2,1H3,(H,10,11)(H,12,13,14)'","'FOBI:030382'",,,,,,,"'homovanillic acid 4-sulfate'",
http://purl.obolibrary.org/obo/FOBI_030386,Class,http://purl.obolibrary.org/obo/FOBI_040170,"''coffee based beverage product''	''olive oil''	''Whole grain cereal products''	''cacao food product''	''tea based beverage product''	''nut (whole or part)''	''legume food product''	''red wine''	''plant fruit food product''	''vegetable food product''",,,,,,,,"'KRKMNGLGYXJMBZ-WAYWQWQTSA-N'","'InChI=1S/C15H16O9/c16-9(17)6-5-7-3-1-2-4-8(7)23-15-12(20)10(18)11(19)13(24-15)14(21)22/h1-6,10-13,15,18-20H,(H,16,17)(H,21,22)/b6-5-'","'FOBI:030386'",,,,,,,"'o-coumaric acid glucuronide'",
http://purl.obolibrary.org/obo/FOBI_030387,Class,http://purl.obolibrary.org/obo/FOBI_040170,"''olive oil''	''Whole grain cereal products''	''cacao food product''	''tea based beverage product''	''coffee based beverage product''	''legume food product''	''nut (whole or part)''	''plant fruit food product''	''red wine''	''vegetable food product''",,,,,,,,"'XPCHMFOWDFTFNV-SNAWJCMRSA-N'","'InChI=1S/C15H16O9/c16-9(17)5-4-7-2-1-3-8(6-7)23-15-12(20)10(18)11(19)13(24-15)14(21)22/h1-6,10-13,15,18-20H,(H,16,17)(H,21,22)/b5-4+'","'FOBI:030387'",,,,,,,"'m-coumaric acid glucuronide'",
http://purl.obolibrary.org/obo/FOBI_030388,Class,http://purl.obolibrary.org/obo/FOBI_040170,"''Whole grain cereal products''	''tea based beverage product''	''cacao food product''	''coffee based beverage product''	''plant fruit food product''	''vegetable food product''	''olive oil''	''red wine''	''nut (whole or part)''	''legume food product''",,,,,,,"'71314996'","'SOKJXEKPKWKYKR-KPGYTNHDSA-N'","'InChI=1S/C15H16O9/c16-9(17)6-3-7-1-4-8(5-2-7)23-15-12(20)10(18)11(19)13(24-15)14(21)22/h1-6,10-13,15,18-20H,(H,16,17)(H,21,22)/b6-3+/t10-,11-,12+,13-,15+/m0/s1'","'FOBI:030388'",,,,,,,"'p-coumaric acid glucuronide'",
http://purl.obolibrary.org/obo/FOBI_030389,Class,http://purl.obolibrary.org/obo/FOBI_040178,"''Whole grain cereal products''	''vegetable food product''	''tea based beverage product''	''cacao food product''	''coffee based beverage product''	''plant fruit food product''	''olive oil''	''red wine''	''legume food product''	''nut (whole or part)''",,,,,,,"'59950526'","'BTRJLVGUHCECAH-UHFFFAOYSA-N'","'InChI=1S/C9H8O6S/c10-9(11)6-5-7-3-1-2-4-8(7)15-16(12,13)14/h1-6H,(H,10,11)(H,12,13,14)'","'FOBI:030389'",,,,,,,"'o-coumaric acid sulfate'",
http://purl.obolibrary.org/obo/FOBI_030390,Class,http://purl.obolibrary.org/obo/FOBI_040126,"''nut (whole or part)''	''plant fruit food product''	''vegetable food product''	''red wine''	''legume food product''	''cacao food product''	''olive oil''	''Whole grain cereal products''	''tea based beverage product''	''coffee based beverage product''",,,,"'4947175'",,,"'6443141'","'YPXHXDXMTWPQTO-SNAWJCMRSA-N'","'InChI=1S/C9H8O6S/c10-9(11)5-4-7-2-1-3-8(6-7)15-16(12,13)14/h1-6H,(H,10,11)(H,12,13,14)/b5-4+'","'FOBI:030390'",,,,,,,"'m-coumaric acid sulfate'",
http://purl.obolibrary.org/obo/FOBI_030391,Class,http://purl.obolibrary.org/obo/FOBI_040097,"''legume food product''	''plant fruit food product''	''vegetable food product''	''red wine''	''olive oil''	''nut (whole or part)''	''cacao food product''	''Whole grain cereal products''	''tea based beverage product''	''coffee based beverage product''",,,,"'4797737'",,,"'6070438'","'OYDCCWNLILCHDJ-ZZXKWVIFSA-N'","'InChI=1S/C9H8O6S/c10-9(11)6-3-7-1-4-8(5-2-7)15-16(12,13)14/h1-6H,(H,10,11)(H,12,13,14)/b6-3+'","'FOBI:030391'",,,,,,,"'p-coumaric acid sulfate'",
http://purl.obolibrary.org/obo/FOBI_030393,Class,http://purl.obolibrary.org/obo/FOBI_040170,"''legume food product''	''tea based beverage product''	''cacao food product''	''nut (whole or part)''	''red wine''	''plant fruit food product''	''olive oil''	''Whole grain cereal products''	''coffee based beverage product''	''vegetable food product''",,,,,,,"'25171992'","'BSOMSDFTZKNUHY-ZYZFHZPYSA-N'","'InChI=1S/C15H16O10/c16-7-3-1-6(2-4-9(17)18)5-8(7)24-15-12(21)10(19)11(20)13(25-15)14(22)23/h1-5,10-13,15-16,19-21H,(H,17,18)(H,22,23)/b4-2+/t10-,11-,12+,13-,15+/m0/s1'","'FOBI:030393'",,,,,,,"'caffeic acid 3-glucuronide'",
http://purl.obolibrary.org/obo/FOBI_030394,Class,http://purl.obolibrary.org/obo/FOBI_040170,"''tea based beverage product''	''legume food product''	''coffee based beverage product''	''cacao food product''	''nut (whole or part)''	''olive oil''	''plant fruit food product''	''Whole grain cereal products''	''red wine''	''vegetable food product''",,,,,,,"'25171780'","'LTGOIJNQWZWJRF-ZYZFHZPYSA-N'","'InChI=1S/C15H16O10/c16-7-5-6(2-4-9(17)18)1-3-8(7)24-15-12(21)10(19)11(20)13(25-15)14(22)23/h1-5,10-13,15-16,19-21H,(H,17,18)(H,22,23)/b4-2+/t10-,11-,12+,13-,15+/m0/s1'","'FOBI:030394'",,,,,,,"'caffeic acid 4-glucuronide'",
http://purl.obolibrary.org/obo/FOBI_030395,Class,http://purl.obolibrary.org/obo/FOBI_040149,"''tea based beverage product''	''olive oil''	''coffee based beverage product''	''plant fruit food product''	''cacao food product''	''Whole grain cereal products''	''red wine''	''nut (whole or part)''	''legume food product''	''vegetable food product''",,,,,,,"'102261219'","'VWQNTRNACRFUCQ-DUXPYHPUSA-N'","'InChI=1S/C9H8O7S/c10-7-3-1-6(2-4-9(11)12)5-8(7)16-17(13,14)15/h1-5,10H,(H,11,12)(H,13,14,15)/b4-2+'","'FOBI:030395'",,,,,,,"'caffeic acid 3-sulfate'",
http://purl.obolibrary.org/obo/FOBI_030396,Class,http://purl.obolibrary.org/obo/FOBI_040149,"''tea based beverage product''	''olive oil''	''coffee based beverage product''	''plant fruit food product''	''cacao food product''	''vegetable food product''	''Whole grain cereal products''	''nut (whole or part)''	''red wine''	''legume food product''",,,,,,,"'21668705'","'SNVAIAITQIIEMQ-DUXPYHPUSA-N'","'InChI=1S/C9H8O7S/c10-7-5-6(2-4-9(11)12)1-3-8(7)16-17(13,14)15/h1-5,10H,(H,11,12)(H,13,14,15)/b4-2+'","'FOBI:030396'",,,,,,,"'caffeic acid 4-sulfate'",
http://purl.obolibrary.org/obo/FOBI_030398,Class,http://purl.obolibrary.org/obo/FOBI_040206,"''tea based beverage product''	''coffee based beverage product''	''plant fruit food product''	''vegetable food product''",,,,,,,"'9798666'","'GYFFKZTYYAFCTR-AVXJPILUSA-N'","'InChI=1S/C16H18O9/c17-9-3-1-8(5-10(9)18)2-4-13(21)25-14-11(19)6-16(24,15(22)23)7-12(14)20/h1-5,11-12,14,17-20,24H,6-7H2,(H,22,23)/b4-2+/t11-,12-,14?,16?/m1/s1'","'FOBI:030398'",,,,,,,"'4-caffeoylquinic acid'",
http://purl.obolibrary.org/obo/FOBI_030401,Class,http://purl.obolibrary.org/obo/FOBI_040206,"''plant fruit food product''	''tea based beverage product''	''coffee based beverage product''	''vegetable food product''",,,,"'4976336'",,,"'6474310'","'KRZBCHWVBQOTNZ-RDJMKVHDSA-N'","'InChI=1S/C25H24O12/c26-15-5-1-13(9-17(15)28)3-7-21(30)36-19-11-25(35,24(33)34)12-20(23(19)32)37-22(31)8-4-14-2-6-16(27)18(29)10-14/h1-10,19-20,23,26-29,32,35H,11-12H2,(H,33,34)/b7-3+,8-4+/t19-,20-,23?,25?/m1/s1'","'FOBI:030401'",,,,,,,"'3,5-dicaffeoylquinic acid'",
http://purl.obolibrary.org/obo/FOBI_030402,Class,http://purl.obolibrary.org/obo/FOBI_040206,"''plant fruit food product''	''tea based beverage product''	''coffee based beverage product''	''vegetable food product''",,,,"'4976335'",,,"'6474309'","'UFCLZKMFXSILNL-RVXRWRFUSA-N'","'InChI=1S/C25H24O12/c26-15-5-1-13(9-17(15)28)3-7-21(31)36-20-12-25(35,24(33)34)11-19(30)23(20)37-22(32)8-4-14-2-6-16(27)18(29)10-14/h1-10,19-20,23,26-30,35H,11-12H2,(H,33,34)/b7-3+,8-4+/t19-,20-,23+,25-/m1/s1'","'FOBI:030402'",,,,,,,"'4,5-dicaffeoylquinic acid'",
http://purl.obolibrary.org/obo/FOBI_030403,Class,http://purl.obolibrary.org/obo/FOBI_040206,"''plant fruit food product''	''coffee based beverage product''	''tea based beverage product''	''vegetable food product''",,,,"'8309124'",,,"'10133609'","'RAGZUCNPTLULOL-KQJPBSFVSA-N'","'InChI=1S/C17H20O9/c1-25-12-6-9(2-4-10(12)18)3-5-14(20)26-13-8-17(24,16(22)23)7-11(19)15(13)21/h2-6,11,13,15,18-19,21,24H,7-8H2,1H3,(H,22,23)/b5-3+/t11-,13-,15+,17-/m1/s1'","'FOBI:030403'",,,,,,,"'3-feruloylquinic acid'",
http://purl.obolibrary.org/obo/FOBI_030404,Class,http://purl.obolibrary.org/obo/FOBI_040206,"''plant fruit food product''	''tea based beverage product''	''coffee based beverage product''	''vegetable food product''",,,,"'8352553'",,,"'10177048'","'VTMFDSJJVNQXLT-XQCMRRNBSA-N'","'InChI=1S/C17H20O9/c1-25-13-6-9(2-4-10(13)18)3-5-14(21)26-15-11(19)7-17(24,16(22)23)8-12(15)20/h2-6,11-12,15,18-20,24H,7-8H2,1H3,(H,22,23)/b5-3+/t11-,12-,15?,17?/m1/s1'","'FOBI:030404'",,,,,,,"'4-feruloylquinic acid'",
http://purl.obolibrary.org/obo/FOBI_030405,Class,http://purl.obolibrary.org/obo/FOBI_040206,"''tea based beverage product''	''coffee based beverage product''	''vegetable food product''	''plant fruit food product''",,,,,,,"'15901362'","'RAGZUCNPTLULOL-LWOZFZEPSA-N'","'InChI=1S/C17H20O9/c1-25-12-6-9(2-4-10(12)18)3-5-14(20)26-13-8-17(24,16(22)23)7-11(19)15(13)21/h2-6,11,13,15,18-19,21,24H,7-8H2,1H3,(H,22,23)/b5-3+/t11-,13-,15-,17+/m0/s1'","'FOBI:030405'",,,,,,,"'5-feruloylquinic acid'",
http://purl.obolibrary.org/obo/FOBI_030408,Class,http://purl.obolibrary.org/obo/FOBI_040170,"''cacao food product''	''tea based beverage product''	''coffee based beverage product''	''vegetable food product''	''nut (whole or part)''	''legume food product''	''red wine''	''olive oil''	''plant fruit food product''	''Whole grain cereal products''",,,,"'4947174'",,,"'6443140'","'TWSIWBHKRJLZCF-MBAOVNHDSA-N'","'InChI=1S/C16H18O10/c1-24-9-6-7(3-5-10(17)18)2-4-8(9)25-16-13(21)11(19)12(20)14(26-16)15(22)23/h2-6,11-14,16,19-21H,1H3,(H,17,18)(H,22,23)/b5-3+/t11-,12-,13+,14-,16+/m0/s1'","'FOBI:030408'",,,,,,,"'ferulic acid 4-glucuronide'",
http://purl.obolibrary.org/obo/FOBI_030409,Class,http://purl.obolibrary.org/obo/FOBI_040170,"''coffee based beverage product''	''vegetable food product''	''legume food product''	''plant fruit food product''	''nut (whole or part)''	''Whole grain cereal products''	''red wine''	''tea based beverage product''	''olive oil''	''cacao food product''",,,,,,,"'49844484'","'SHJZLGVIOYFHCB-MBAOVNHDSA-N'","'InChI=1S/C16H18O10/c1-24-8-4-2-7(3-5-10(17)18)6-9(8)25-16-13(21)11(19)12(20)14(26-16)15(22)23/h2-6,11-14,16,19-21H,1H3,(H,17,18)(H,22,23)/b5-3+/t11-,12-,13+,14-,16+/m0/s1'","'FOBI:030409'",,,,,,,"'isoferulic acid 3-glucuronide'",
http://purl.obolibrary.org/obo/FOBI_030410,Class,http://purl.obolibrary.org/obo/FOBI_040126,"''nut (whole or part)''	''vegetable food product''	''legume food product''	''Whole grain cereal products''	''red wine''	''olive oil''	''plant fruit food product''	''cacao food product''	''tea based beverage product''	''coffee based beverage product''",,,,"'4878542'",,,"'6305574'","'PZPATWACAAOHTJ-HWKANZROSA-N'","'InChI=1S/C10H10O7S/c1-16-9-6-7(3-5-10(11)12)2-4-8(9)17-18(13,14)15/h2-6H,1H3,(H,11,12)(H,13,14,15)/b5-3+'","'FOBI:030410'",,,,,,,"'ferulic acid 4-sulfate'",
